bankName,reportingPeriod,receipts,expenditures,merchantProviderFees,startBalance,creditTotal,subtotal,expenditureTotal,endBalance,filerReportedDepositReceiptUnitemizedTotal,filerReportedDepositReceiptItemizedTotal,filerReportedDepositReceiptTotal,merchantProviderFeeTotal,id,reportId,reportTypeId,reportTypeDescription,recordTypeId,cpfId,filerCategory,filingMechanism,reportYear,endDate,dateFiled,dateFiledMedium,isAmendment,isQualifiedAmendment,isAmended,amendmentReason,previousReportId,nextReportId,isCandidateReport,isPeriodicReport,isDepositoryPeriodicReport,isNd102,isDepositReport,isBankReport,isLateContributionReport,isExpenseReport,isReimbursementReport,isSv1,isDonationReport,isCreditCardReport,isIePacReport,isPayrollReport,IsIndependentSpendingReport
East Cambridge Savings Bank,7/16/2015 - 7/31/2015,[],[],[],"$26,703.98","$1,501.15","$28,205.13","$2,260.02","$25,945.11",$0.00,$0.00,$0.00,$0.00,541492,541492,72,Bank Report,105,12222,D,,2015,7/31/2015,8/3/2015,"Monday, August 3, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2015 - 7/15/2015,[],[],[],"$28,546.15",$950.00,"$29,496.15","$2,792.17","$26,703.98",$0.00,$0.00,$0.00,$0.00,539465,539465,71,Bank Report,105,12222,D,,2015,7/15/2015,7/17/2015,"Friday, July 17, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/16/2015 - 6/30/2015,[],[],[],"$10,289.82","$19,615.82","$29,905.64","$1,359.49","$28,546.15",$0.00,$0.00,$0.00,$0.00,537985,537985,72,Bank Report,105,12222,D,,2015,6/30/2015,7/3/2015,"Friday, July 3, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2015 - 6/15/2015,[],[],[],"$11,564.99",$700.00,"$12,264.99","$1,975.17","$10,289.82",$0.00,$0.00,$0.00,$0.00,536291,536291,71,Bank Report,105,12222,D,,2015,6/15/2015,6/17/2015,"Wednesday, June 17, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/16/2015 - 5/31/2015,[],[],[],"$12,534.23",$480.78,"$13,015.01","$1,450.02","$11,564.99",$0.00,$0.00,$0.00,$0.00,534778,534778,72,Bank Report,105,12222,D,,2015,5/31/2015,6/2/2015,"Tuesday, June 2, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2015 - 5/15/2015,[],[],[],"$13,369.23",$0.00,"$13,369.23",$835.00,"$12,534.23",$0.00,$0.00,$0.00,$0.00,533320,533320,71,Bank Report,105,12222,D,,2015,5/15/2015,5/18/2015,"Monday, May 18, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/16/2015 - 4/30/2015,[],[],[],"$15,056.32",$0.60,"$15,056.92","$1,687.69","$13,369.23",$0.00,$0.00,$0.00,$0.00,309049,309049,72,Bank Report,105,12222,D,,2015,4/30/2015,5/1/2015,"Friday, May 1, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2015 - 4/15/2015,[],[],[],"$15,279.32",$0.00,"$15,279.32",$223.00,"$15,056.32",$0.00,$0.00,$0.00,$0.00,308454,308454,71,Bank Report,105,12222,D,,2015,4/15/2015,4/21/2015,"Tuesday, April 21, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/16/2015 - 3/31/2015,[],[],[],"$16,016.43",$500.68,"$16,517.11","$1,237.79","$15,279.32",$0.00,$0.00,$0.00,$0.00,304693,304693,72,Bank Report,105,12222,D,,2015,3/31/2015,4/1/2015,"Wednesday, April 1, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2015 - 3/15/2015,[],[],[],"$17,187.23",$0.00,"$17,187.23","$1,170.80","$16,016.43",$0.00,$0.00,$0.00,$0.00,304093,304093,71,Bank Report,105,12222,D,,2015,3/15/2015,3/17/2015,"Tuesday, March 17, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/16/2015 - 2/28/2015,[],[],[],"$18,080.82",$0.69,"$18,081.51",$894.28,"$17,187.23",$0.00,$0.00,$0.00,$0.00,303028,303028,72,Bank Report,105,12222,D,,2015,2/28/2015,3/2/2015,"Monday, March 2, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2015 - 2/15/2015,[],[],[],"$18,130.82",$100.00,"$18,230.82",$150.00,"$18,080.82",$0.00,$0.00,$0.00,$0.00,301897,301897,71,Bank Report,105,12222,D,,2015,2/15/2015,2/17/2015,"Tuesday, February 17, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/16/2015 - 1/31/2015,[],[],[],"$17,915.62",$700.77,"$18,616.39",$485.57,"$18,130.82",$0.00,$0.00,$0.00,$0.00,300748,300748,72,Bank Report,105,12222,D,,2015,1/31/2015,2/4/2015,"Wednesday, February 4, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2015 - 1/15/2015,[],[],[],"$18,782.29",$0.00,"$18,782.29",$866.67,"$17,915.62",$0.00,$0.00,$0.00,$0.00,300747,300747,71,Bank Report,105,12222,D,,2015,1/15/2015,2/4/2015,"Wednesday, February 4, 2015",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2013 - 12/31/2013,[],[],[],"$8,509.15",$555.17,"$9,064.32",$284.93,"$8,779.39",$0.00,$0.00,$0.00,$0.00,186146,186146,72,Bank Report (Days 16-End),105,12222,D,,2013,12/31/2013,1/2/2014,"Thursday, January 2, 2014",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2013 - 12/15/2013,[],[],[],"$9,485.15",$0.00,"$9,485.15",$976.00,"$8,509.15",$0.00,$0.00,$0.00,$0.00,185229,185229,71,Bank Report (Days 1-15),105,12222,D,,2013,12/15/2013,12/16/2013,"Monday, December 16, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2013 - 11/30/2013,[],[],[],"$12,166.33",$0.50,"$12,166.83","$2,681.68","$9,485.15",$0.00,$0.00,$0.00,$0.00,184531,184531,72,Bank Report (Days 16-End),105,12222,D,,2013,11/30/2013,12/2/2013,"Monday, December 2, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2013 - 11/15/2013,[],[],[],"$9,475.59","$9,039.13","$18,514.72","$6,348.39","$12,166.33",$0.00,$0.00,$0.00,$0.00,183799,183799,71,Bank Report (Days 1-15),105,12222,D,,2013,11/15/2013,11/18/2013,"Monday, November 18, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/16/2013 - 10/31/2013,[],[],[],"$8,387.91","$8,100.50","$16,488.41","$7,012.82","$9,475.59",$0.00,$0.00,$0.00,$0.00,182613,182613,72,Bank Report (Days 16-End),105,12222,D,,2013,10/31/2013,11/1/2013,"Friday, November 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/1/2013 - 10/15/2013,[],[],[],"$9,936.91",$0.00,"$9,936.91","$1,549.00","$8,387.91",$0.00,$0.00,$0.00,$0.00,181414,181414,71,Bank Report (Days 1-15),105,12222,D,,2013,10/15/2013,10/16/2013,"Wednesday, October 16, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/16/2013 - 9/30/2013,[],[],[],"$13,757.00","$1,400.57","$15,157.57","$5,220.66","$9,936.91",$0.00,$0.00,$0.00,$0.00,180306,180306,72,Bank Report (Days 16-End),105,12222,D,,2013,9/30/2013,10/1/2013,"Tuesday, October 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/1/2013 - 9/15/2013,[],[],[],"$16,527.03",$0.00,"$16,527.03","$2,770.03","$13,757.00",$0.00,$0.00,$0.00,$0.00,179426,179426,71,Bank Report (Days 1-15),105,12222,D,,2013,9/15/2013,9/17/2013,"Tuesday, September 17, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/16/2013 - 8/31/2013,[],[],[],"$15,836.23",$690.80,"$16,527.03",$0.00,"$16,527.03",$0.00,$0.00,$0.00,$0.00,178310,178310,72,Bank Report (Days 16-End),105,12222,D,,2013,8/31/2013,9/3/2013,"Tuesday, September 3, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/1/2013 - 8/15/2013,[],[],[],"$16,141.23",$750.00,"$16,891.23","$1,055.00","$15,836.23",$0.00,$0.00,$0.00,$0.00,177041,177041,71,Bank Report (Days 1-15),105,12222,D,,2013,8/15/2013,8/16/2013,"Friday, August 16, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/16/2013 - 7/31/2013,[],[],[],"$16,422.98",$550.68,"$16,973.66",$832.43,"$16,141.23",$0.00,$0.00,$0.00,$0.00,176167,176167,72,Bank Report (Days 16-End),105,12222,D,,2013,7/31/2013,8/1/2013,"Thursday, August 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2013 - 7/15/2013,[],[],[],"$15,606.18","$1,315.00","$16,921.18",$498.20,"$16,422.98",$0.00,$0.00,$0.00,$0.00,174574,174574,71,Bank Report (Days 1-15),105,12222,D,,2013,7/15/2013,7/16/2013,"Tuesday, July 16, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2013 - 6/30/2013,[],[],[],"$1,341.79","$16,250.31","$17,592.10","$1,985.92","$15,606.18",$0.00,$0.00,$0.00,$0.00,173470,173470,70,Bank Report (Entire Month),105,12222,D,,2013,6/30/2013,7/2/2013,"Tuesday, July 2, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2013 - 5/31/2013,[],[],[],"$1,758.41","$1,000.07","$2,758.48","$1,416.69","$1,341.79",$0.00,$0.00,$0.00,$0.00,171721,171721,70,Bank Report (Entire Month),105,12222,D,,2013,5/31/2013,6/3/2013,"Monday, June 3, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2013 - 4/30/2013,[],[],[],"$2,881.35",$680.33,"$3,561.68","$1,803.27","$1,758.41",$0.00,$0.00,$0.00,$0.00,169826,169826,70,Bank Report (Entire Month),105,12222,D,,2013,4/30/2013,5/1/2013,"Wednesday, May 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2013 - 3/31/2013,[],[],[],"$3,439.53",$500.12,"$3,939.65","$1,058.30","$2,881.35",$0.00,$0.00,$0.00,$0.00,168654,168654,70,Bank Report (Entire Month),105,12222,D,,2013,3/31/2013,4/1/2013,"Monday, April 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2013 - 2/28/2013,[],[],[],"$5,333.78",$250.17,"$5,583.95","$2,144.42","$3,439.53",$0.00,$0.00,$0.00,$0.00,167566,167566,70,Bank Report (Entire Month),105,12222,D,,2013,2/28/2013,3/1/2013,"Friday, March 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2013 - 1/31/2013,[],[],[],"$6,035.62",$0.42,"$6,036.04",$702.26,"$5,333.78",$0.00,$0.00,$0.00,$0.00,166613,166613,70,Bank Report (Entire Month),105,12222,D,,2013,1/31/2013,2/1/2013,"Friday, February 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2012 - 1/31/2012,[],[],[],"$2,550.11","$1,450.25","$4,000.36",$857.53,"$3,142.83",$0.00,$0.00,$0.00,$0.00,148824,148824,70,Bank Report (Entire Month),105,12222,D,,2012,1/31/2012,2/2/2012,"Thursday, February 2, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2011 - 12/31/2011,[],[],[],"$2,407.91",$880.18,"$3,288.09",$737.98,"$2,550.11",$0.00,$0.00,$0.00,$0.00,146160,146160,72,Bank Report (Days 16-End),105,12222,D,,2011,12/31/2011,1/3/2012,"Tuesday, January 3, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2011 - 12/15/2011,[],[],[],"$8,171.74","$1,125.00","$9,296.74","$6,888.83","$2,407.91",$0.00,$0.00,$0.00,$0.00,145513,145513,71,Bank Report (Days 1-15),105,12222,D,,2011,12/15/2011,12/16/2011,"Friday, December 16, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2011 - 11/30/2011,[],[],[],"$8,235.92","$5,240.95","$13,476.87","$5,305.13","$8,171.74",$0.00,$0.00,$0.00,$0.00,144892,144892,72,Bank Report (Days 16-End),105,12222,D,,2011,11/30/2011,12/1/2011,"Thursday, December 1, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2011 - 11/15/2011,[],[],[],"$7,199.88","$2,985.00","$10,184.88","$1,948.96","$8,235.92",$0.00,$0.00,$0.00,$0.00,144318,144318,71,Bank Report (Days 1-15),105,12222,D,,2011,11/15/2011,11/17/2011,"Thursday, November 17, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/16/2011 - 10/31/2011,[],[],[],"$8,194.97","$6,710.88","$14,905.85","$7,705.97","$7,199.88",$0.00,$0.00,$0.00,$0.00,143644,143644,72,Bank Report (Days 16-End),105,12222,D,,2011,10/31/2011,11/2/2011,"Wednesday, November 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/1/2011 - 10/15/2011,[],[],[],"$4,731.60","$3,595.00","$8,326.60",$131.63,"$8,194.97",$0.00,$0.00,$0.00,$0.00,142712,142712,71,Bank Report (Days 1-15),105,12222,D,,2011,10/15/2011,10/18/2011,"Tuesday, October 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/16/2011 - 9/30/2011,[],[],[],"$4,925.73","$3,196.54","$8,122.27","$3,390.67","$4,731.60",$0.00,$0.00,$0.00,$0.00,142153,142153,72,Bank Report (Days 16-End),105,12222,D,,2011,9/30/2011,10/4/2011,"Tuesday, October 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/1/2011 - 9/15/2011,[],[],[],"$11,333.66",$135.00,"$11,468.66","$6,542.93","$4,925.73",$0.00,$0.00,$0.00,$0.00,141205,141205,71,Bank Report (Days 1-15),105,12222,D,,2011,9/15/2011,9/16/2011,"Friday, September 16, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/16/2011 - 8/31/2011,[],[],[],"$12,549.95",$126.07,"$12,676.02","$1,342.36","$11,333.66",$0.00,$0.00,$0.00,$0.00,140472,140472,72,Bank Report (Days 16-End),105,12222,D,,2011,8/31/2011,9/2/2011,"Friday, September 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/1/2011 - 8/15/2011,[],[],[],"$13,973.15",$0.00,"$13,973.15","$1,423.20","$12,549.95",$0.00,$0.00,$0.00,$0.00,139786,139786,71,Bank Report (Days 1-15),105,12222,D,,2011,8/15/2011,8/17/2011,"Wednesday, August 17, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/16/2011 - 7/31/2011,[],[],[],"$14,599.09",$576.22,"$15,175.31","$1,202.16","$13,973.15",$0.00,$0.00,$0.00,$0.00,139110,139110,72,Bank Report (Days 16-End),105,12222,D,,2011,7/31/2011,8/2/2011,"Tuesday, August 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2011 - 7/15/2011,[],[],[],"$14,269.59","$1,500.00","$15,769.59","$1,170.50","$14,599.09",$0.00,$0.00,$0.00,$0.00,137887,137887,71,Bank Report (Days 1-15),105,12222,D,,2011,7/15/2011,7/18/2011,"Monday, July 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2011 - 6/30/2011,[],[],[],$400.53,"$17,380.55","$17,781.08","$3,511.49","$14,269.59",$0.00,$0.00,$0.00,$0.00,137022,137022,70,Bank Report (Entire Month),105,12222,D,,2011,6/30/2011,7/5/2011,"Tuesday, July 5, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2011 - 5/31/2011,[],[],[],$593.53,$500.06,"$1,093.59",$693.06,$400.53,$0.00,$0.00,$0.00,$0.00,135655,135655,70,Bank Report (Entire Month),105,12222,D,,2011,5/31/2011,6/1/2011,"Wednesday, June 1, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2011 - 4/30/2011,[],[],[],"$1,123.95",$500.08,"$1,624.03","$1,030.50",$593.53,$0.00,$0.00,$0.00,$0.00,134765,134765,70,Bank Report (Entire Month),105,12222,D,,2011,4/30/2011,5/4/2011,"Wednesday, May 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2011 - 3/31/2011,[],[],[],"$2,474.88",$0.14,"$2,475.02","$1,351.07","$1,123.95",$0.00,$0.00,$0.00,$0.00,133411,133411,70,Bank Report (Entire Month),105,12222,D,,2011,3/31/2011,4/4/2011,"Monday, April 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2011 - 2/28/2011,[],[],[],"$4,804.67",$0.27,"$4,804.94","$2,330.06","$2,474.88",$0.00,$0.00,$0.00,$0.00,132154,132154,70,Bank Report (Entire Month),105,12222,D,,2011,2/28/2011,3/2/2011,"Wednesday, March 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2011 - 1/31/2011,[],[],[],"$4,886.73",$0.44,"$4,887.17",$82.50,"$4,804.67",$0.00,$0.00,$0.00,$0.00,131151,131151,70,Bank Report (Entire Month),105,12222,D,,2010,1/31/2011,2/4/2011,"Friday, February 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2009 - 12/31/2009,[],[],[],"$10,543.42",$640.87,"$11,184.29","$1,847.00","$9,337.29",$0.00,$0.00,$0.00,$0.00,104751,104751,72,Bank Report (Days 16-End),105,12222,D,,2009,12/31/2009,1/4/2010,"Monday, January 4, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2009 - 12/15/2009,[],[],[],"$11,915.96",$0.00,"$11,915.96","$1,372.54","$10,543.42",$0.00,$0.00,$0.00,$0.00,103897,103897,71,Bank Report (Days 1-15),105,12222,D,,2009,12/15/2009,12/16/2009,"Wednesday, December 16, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2009 - 11/30/2009,[],[],[],"$13,658.14","$2,876.16","$16,534.30","$4,618.34","$11,915.96",$0.00,$0.00,$0.00,$0.00,103359,103359,72,Bank Report (Days 16-End),105,12222,D,,2009,11/30/2009,12/2/2009,"Wednesday, December 2, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2009 - 11/15/2009,[],[],[],"$17,096.78","$2,630.00","$19,726.78","$6,068.64","$13,658.14",$0.00,$0.00,$0.00,$0.00,102743,102743,71,Bank Report (Days 1-15),105,12222,D,,2009,11/15/2009,11/17/2009,"Tuesday, November 17, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
